tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,47.92309525
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,50.1866745
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,50.2218365
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,49.871978
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,49.79454125
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,48.66064025
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,41.1903345
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,37.32619
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,31.07840075
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,27.45192175
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,25.056047
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,21.4494065
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,46.93326125
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,49.89374225
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,48.7075865
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,48.928278
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,48.67712575
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,48.73221425
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,40.4399055
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,36.11433075
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,31.1551525
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,26.54463725
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,24.11902775
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,22.045892
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,43.7923475
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,47.38930475
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,47.29299825
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,46.31616725
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,46.04858425
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,46.72540775
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,39.0354145
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,35.7054215
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,31.1065
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,26.280428
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,23.96638525
