tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,48.0014745
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,49.8705325
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,50.1777055
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,50.0618625
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,49.9617055
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,48.5979775
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,41.8517045
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,38.0646165
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,31.701792
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,27.989436
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,25.716003
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,21.930404
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,46.953142
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,49.7057515
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,48.4563135
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,48.750167
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,48.6476615
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,48.8257915
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,41.046057
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,36.407541
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,31.7423625
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,27.022698
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,24.7185595
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,22.640379
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,43.7696915
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,47.304148
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,47.169731
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,46.2890765
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,46.1343005
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,47.057633
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,39.4164095
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,36.129738
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,31.826839
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,26.845167
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,24.692666
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,22.796954
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,46.5469575
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,51.788481
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,49.972007
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,49.8822305
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,50.9400645
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,50.706997
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,51.8359235
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,47.4321505
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,44.0860845
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,35.3672915
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,33.754181
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,31.3239435
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,39.6038275
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,45.905656
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,46.895622
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,48.298548
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,49.281031
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,48.4837165
1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,46.9970455
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,41.504885
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,34.2928025
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,29.625442
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,27.1348635
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,25.236812
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,65.0925925
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,71.380985
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,73.3792465
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,76.5000665
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,76.652756
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,79.1388765
1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,101.2223945
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,94.07091
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,86.666459
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,76.804711
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,72.407229
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,68.5257815
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,113.206344
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,115.90664
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,112.3373615
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,108.489737
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,106.2220835
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,102.5660535
1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,73.323446
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,66.730568
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,58.451127
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,53.062462
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,50.7198055
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,47.2802725
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,119.318009
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,126.0826985
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,125.6561
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,124.287308
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,118.224642
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,117.4837545
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",1,99.067468
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",1,107.623042
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",1,116.6769475
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",1,76.305715
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",1,79.2677795
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",1,62.3295785
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,110.658871
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,113.6021815
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,117.5925445
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,118.488075
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,113.5948885
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,106.963881
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",1,95.9499615
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",1,112.835692
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",1,110.6080415
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",1,71.9146335
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",1,79.8479675
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",1,70.2281565
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,106.7842795
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,108.738153
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,117.3503965
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,114.409857
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,108.0311235
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,104.9828545
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",1,101.337217
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",1,103.292849
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",1,114.234783
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",1,72.5482055
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",1,76.506231
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",1,74.5578215
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,113.244937
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,117.37154
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,117.6432195
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,120.473538
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",1,117.617527
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",1,113.3649665
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",1,109.2287265
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",1,120.219621
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",1,127.427866
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",1,79.4222215
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",1,82.4266605
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",1,82.8150425
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",1,86.004165
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",1,97.848822
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",1,98.9785215
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",1,98.000417
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",1,94.2013635
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",1,102.108168
1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",1,88.3577345
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",1,96.4595235
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",1,97.244016
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",1,67.001434
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",1,65.8052055
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",1,58.47233
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",1,84.524706
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",1,93.468182
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",1,96.374569
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",1,104.023293
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",1,104.7526015
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",1,101.2287615
1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",1,102.482068
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",1,109.2197355
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",1,99.3216175
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",1,64.2966465
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",1,68.1387785
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",1,55.511451
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",1,126.531849
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",1,125.6479165
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",1,129.4362355
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",1,130.4322465
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",1,124.043862
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",1,110.7348275
1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",1,98.9938365
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",1,109.5192305
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",1,107.2628855
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",1,59.460883
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",1,70.7671775
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",1,56.419896
2,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,117.2338135
2,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,116.2282585
2,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,114.6839945
2,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,106.06152
2,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,95.8789235
2,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,81.348568
2,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,80.1162195
2,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,67.9789515
2,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,69.6166695
2,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,59.9796975
2,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,54.5764745
2,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,47.712821
2,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,104.3600815
2,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,102.8609035
2,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,102.9462905
2,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,101.4381195
2,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,94.0211325
2,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,80.4485635
2,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,80.096386
2,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,70.029467
2,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,69.143635
2,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,59.8979885
