tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,48.58285
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,50.36133
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,50.52526
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,49.21150
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,48.25482
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,47.66051
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,43.95263
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,37.57874
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,31.86960
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,26.87708
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,24.39780
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,22.06573
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,49.08573
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,51.23132
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,51.32951
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,49.52776
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,47.95015
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,47.61216
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,42.24306
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,36.57817
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,31.97875
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,26.21460
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,24.08985
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,22.17187
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,42.89524
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,45.54402
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,46.38644
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,44.34571
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,43.85460
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,44.59438
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,40.68229
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,36.02961
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,32.28960
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,25.80462
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,23.69684
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,22.58295
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,51.61799
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,54.58140
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,52.94024
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,53.07085
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,53.23302
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,52.87169
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,50.60167
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,46.15286
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,40.63073
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,33.31767
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,30.85321
